g,r,v,z_plus,z_minus,p_plus,p_minus,abs_E_plus,abs_E_minus,worst_case,identity
-0.02,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.2436,0.23560000000000003,0.2436,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.01956,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.24264940640000002,0.23482540640000002,0.24264940640000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.01912,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.24169842560000002,0.2340504256,0.24169842560000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.018680000000000002,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.2407470576,0.2332750576,0.2407470576,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.01824,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.23979530240000002,0.2324993024,0.23979530240000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.0178,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.23884316,0.23172316,0.23884316,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.01736,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.23789063040000002,0.23094663040000002,0.23789063040000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.01692,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.23693771360000002,0.23016971360000002,0.23693771360000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.01648,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.2359844096,0.2293924096,0.2359844096,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.01604,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.2350307184,0.2286147184,0.2350307184,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.0156,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.23407664,0.22783664,0.23407664,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.01516,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.23312217440000002,0.2270581744,0.23312217440000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.01472,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.2321673216,0.22627932160000003,0.2321673216,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.014280000000000001,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.2312120816,0.2255000816,0.2312120816,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.01384,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.2302564544,0.22472045440000002,0.2302564544,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.0134,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.22930044000000002,0.22394044000000002,0.22930044000000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.01296,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.2283440384,0.2231600384,0.2283440384,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.01252,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.2273872496,0.22237924960000002,0.2273872496,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.01208,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.2264300736,0.2215980736,0.2264300736,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.011640000000000001,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.22547251040000002,0.2208165104,0.22547251040000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.0112,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.22451456,0.22003456000000002,0.22451456,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.01076,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.2235562224,0.2192522224,0.2235562224,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.010320000000000001,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.22259749760000003,0.2184694976,0.22259749760000003,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.009880000000000002,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.22163838560000002,0.2176863856,0.22163838560000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.00944,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.22067888640000002,0.21690288640000002,0.22067888640000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.009000000000000001,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.21971900000000003,0.216119,0.21971900000000003,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.008560000000000002,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.21875872640000002,0.2153347264,0.21875872640000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.00812,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.2177980656,0.2145500656,0.2177980656,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.007679999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.21683701760000001,0.21376501760000002,0.21683701760000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.00724,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.21587558240000002,0.2129795824,0.21587558240000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.0068000000000000005,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.21491376,0.21219376,0.21491376,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.006359999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.21395155040000002,0.2114075504,0.21395155040000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.00592,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.2129889536,0.21062095360000002,0.2129889536,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.0054800000000000005,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.2120259696,0.2098339696,0.2120259696,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.005039999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.21106259840000002,0.2090465984,0.21106259840000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.0046,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.21009884,0.20825884,0.21009884,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.0041600000000000005,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.20913469440000002,0.20747069440000002,0.20913469440000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.0037199999999999976,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.20817016160000001,0.2066821616,0.20817016160000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.0032800000000000017,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.2072052416,0.20589324160000003,0.2072052416,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.0028399999999999988,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.20623993440000002,0.20510393440000002,0.20623993440000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.0023999999999999994,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.20527424,0.20431424,0.20527424,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.00196,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.20430815840000002,0.20352415840000002,0.20430815840000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.0015200000000000005,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.20334168960000001,0.20273368960000002,0.20334168960000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.0010799999999999976,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.2023748336,0.2019428336,0.2023748336,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.0006400000000000017,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.2014075904,0.20115159040000002,0.2014075904,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
-0.0001999999999999988,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.20043996,0.20035996,0.20043996,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.00023999999999999716,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.19947194240000002,0.1995679424,0.1995679424,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.00068,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1985035376,0.19877553760000002,0.19877553760000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.0011199999999999995,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1975347456,0.1979827456,0.1979827456,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.0015599999999999989,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1965655664,0.19718956640000002,0.19718956640000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.0019999999999999983,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.19559600000000002,0.19639600000000002,0.19639600000000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.002440000000000001,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1946260464,0.1956020464,0.1956020464,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.002879999999999997,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1936557056,0.19480770560000002,0.19480770560000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.00332,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1926849776,0.1940129776,0.1940129776,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.0037599999999999995,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.19171386240000002,0.19321786240000002,0.19321786240000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.004199999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.19074236,0.19242236000000001,0.19242236000000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.004640000000000002,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1897704704,0.1916264704,0.1916264704,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.005080000000000001,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1887981936,0.1908301936,0.1908301936,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.005520000000000001,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1878255296,0.1900335296,0.1900335296,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.00596,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.18685247840000002,0.18923647840000002,0.18923647840000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.0063999999999999994,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.18587904000000002,0.18843904,0.18843904,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.006839999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.18490521440000002,0.1876412144,0.1876412144,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.007280000000000002,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1839310016,0.1868430016,0.1868430016,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.007719999999999998,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1829564016,0.18604440160000002,0.18604440160000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.00816,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1819814144,0.1852454144,0.1852454144,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.0086,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.18100604,0.18444604,0.18444604,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.00904,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.18003027840000002,0.1836462784,0.1836462784,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.009479999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1790541296,0.18284612960000002,0.18284612960000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.009920000000000002,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1780775936,0.1820455936,0.1820455936,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.010359999999999998,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.17710067040000002,0.1812446704,0.1812446704,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.0108,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.17612336,0.18044336,0.18044336,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.011239999999999997,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1751456624,0.1796416624,0.1796416624,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.01168,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1741675776,0.17883957760000002,0.17883957760000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.012119999999999995,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1731891056,0.17803710560000002,0.17803710560000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.012560000000000005,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1722102464,0.1772342464,0.1772342464,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.013000000000000001,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.17123100000000002,0.176431,0.176431,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.013439999999999997,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.17025136640000002,0.1756273664,0.1756273664,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.01388,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1692713456,0.1748233456,0.1748233456,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.014320000000000003,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1682909376,0.1740189376,0.1740189376,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.014759999999999999,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1673101424,0.17321414240000002,0.17321414240000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.015200000000000002,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.16632896,0.17240896,0.17240896,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.015639999999999998,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.16534739040000002,0.1716033904,0.1716033904,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.01608,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1643654336,0.17079743360000002,0.17079743360000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.016520000000000003,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1633830896,0.1699910896,0.1699910896,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.01696,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1624003584,0.1691843584,0.1691843584,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.017399999999999995,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.16141724000000002,0.16837724,0.16837724,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.017840000000000005,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1604337344,0.1675697344,0.1675697344,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.01828,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1594498416,0.16676184160000002,0.16676184160000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.018719999999999997,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.15846556160000003,0.16595356160000002,0.16595356160000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.01916,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.15748089440000002,0.16514489440000002,0.16514489440000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.019600000000000003,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.15649584,0.16433584,0.16433584,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.02004,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1555103984,0.1635263984,0.1635263984,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.020479999999999995,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.15452456960000002,0.16271656960000003,0.16271656960000003,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.020920000000000005,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1535383536,0.1619063536,0.1619063536,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.02136,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.15255175040000002,0.16109575040000002,0.16109575040000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.021799999999999996,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.15156476000000002,0.16028476000000003,0.16028476000000003,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.02224,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.15057738240000001,0.15947338240000003,0.15947338240000003,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.022680000000000002,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1495896176,0.1586616176,0.1586616176,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.023119999999999998,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1486014656,0.15784946560000002,0.15784946560000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.02356,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1476129264,0.1570369264,0.1570369264,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.023999999999999997,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.146624,0.15622400000000003,0.15622400000000003,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.02444,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1456346864,0.1554106864,0.1554106864,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.024880000000000003,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1446449856,0.15459698560000001,0.15459698560000001,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.02532,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1436548976,0.15378289760000002,0.15378289760000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.025759999999999995,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.14266442240000002,0.15296842240000003,0.15296842240000003,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.026200000000000005,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.14167355999999998,0.15215356,0.15215356,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.02664,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1406823104,0.1513383104,0.1513383104,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.027079999999999996,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1396906736,0.15052267360000002,0.15052267360000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.02752,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1386986496,0.14970664960000002,0.14970664960000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.027960000000000002,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.13770623840000001,0.1488902384,0.1488902384,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.028399999999999998,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.13671344000000002,0.14807344,0.14807344,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.02884,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.13572025440000002,0.1472562544,0.1472562544,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.029280000000000004,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1347266816,0.1464386816,0.1464386816,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.02972,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1337327216,0.1456207216,0.1456207216,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.030160000000000003,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1327383744,0.14480237440000002,0.14480237440000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.0306,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.13174364,0.14398364000000002,0.14398364000000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.03104,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1307485184,0.1431645184,0.1431645184,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.031479999999999994,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.12975300960000002,0.14234500960000002,0.14234500960000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.031920000000000004,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1287571136,0.1415251136,0.1415251136,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.03236,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.12776083040000002,0.1407048304,0.1407048304,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.032799999999999996,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.12676416000000001,0.13988416,0.13988416,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.033240000000000006,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1257671024,0.1390631024,0.1390631024,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.03368,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1247696576,0.1382416576,0.1382416576,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.03412,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.12377182560000001,0.13741982560000002,0.13741982560000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.03456000000000001,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1227736064,0.13659760640000002,0.13659760640000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.035,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.121775,0.13577499999999998,0.13577499999999998,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.03544,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1207760064,0.1349520064,0.1349520064,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.035879999999999995,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.11977662560000002,0.13412862560000002,0.13412862560000002,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
0.036320000000000005,0.2,0.1,1.1,0.9,1.4100000000000001,1.01,0.1187768576,0.1333048576,0.1333048576,DETERMINISTIC_ANALYTIC_ILLUSTRATION_NOT_EMPIRICAL_SAMPLE
